job_link,job_title,company,search_country,search_city,job_level,job_type,job_skills
https://www.linkedin.com/jobs/view/nurse-practitioner-np-or-physician-assistant-pa-acute-care-at-olmsted-medical-center-3743185925,Nurse Practitioner (NP) or Physician Assistant (PA) - Acute Care,Olmsted Medical Center,United States,Faribault,Mid senior,Onsite,"Advanced Practice Registered Nurses  APRNs, Physician Assistant  PAs, Masters or Doctorate degree, Licensed as a registered nurse, Certified by a national credentialing board, Certified by specialty, Continuing education and professional development, Basic Life Support, Advanced Life Support, DEA registration, Background check, Register with the Minnesota Prescriptive Monitoring Program (PMP), Professional and ethical code of conduct, Culturally sensitive advocate, Ability to work autonomously and in partnership, Excellent written and verbal communication skills, Commitment to community service area, Ability to manage time and stress, Flexibility, Proficiency in electronic medical record use, Ability to teach and counsel, Shares knowledge that promotes quality healthcare, Acts as leader mentor educator researcher and/or administrator, Participates in health policy activities, Maintains patient confidentiality and privacy, Obtains and documents accurate patient health history, Diagnoses and manages healthcare conditions, Provides patient education, Emphasizes health promotion and disease prevention, Performs procedures, Orders and interprets laboratory and diagnostic tests, Discusses assessments prognosis and treatment options, Prescribes medications, Consults with and refers to other healthcare clinicians, Committee participation and meeting attendance, Participates in professional and lay healthcare forums, Research and applies findings to clinical practice, Medical Insurance, Dental Insurance, Vision Insurance, Basic Life Insurance, Employer Paid ShortTerm Disability and LongTerm Disability, Adoption Assistance Plan, PTO, CME, 401K, Malpractice"
https://www.linkedin.com/jobs/view/technical-trainer-1-at-daikin-comfort-3781961433,Technical Trainer 1,Daikin Comfort,United States,San Felipe,Mid senior,Onsite,"Technical Trainer, Subject Matter Expert, Mechanical and Electrical Maintenance, Electrical Training, PM Maintenance Dojo, Electronics Instructor, Electrical Engineering & Technology, Mechanical/Electrical Training, Electrical design, Problem solving, Presentation Skills, Training Skills, Situational trainer, PLC/SMT/Process automation equipment, MPLC Allen Bradley controllers, Beckhoff Twincat Omron and Keyence HMI, AB Panel View, Siemens, Factory Talk View, RSView32, Motor Controls, Parker SSD Controllers, Vision System, Coqnex, PC Architecture, Microcomputers, Electrical equipment installations, Repairs, PM schedules, Maintenance, Control engineering, Electrical design, Manufacturing environment, Safety protocols, Written communication skills, Verbal communication skills, Learning new things, Teaching, Audience needs, Program improvement, Integrity, Fairness, Data driven decisions, Employee training, Observations, Electrical and mechanical maintenance, High school diploma, GED Equivalent, Technical College/Trade School education"
https://www.linkedin.com/jobs/view/hourly-managers-at-denny-s-3763297808,Hourly Managers,Denny's,United States,Beacon,Mid senior,Onsite,"Restaurant Operations, Staff Management, Profit Planning, Sales Growth, Employee Selection, Retention, Brand Quality Standards, Hospitality, Customer Satisfaction, Training, Scheduling"
https://www.linkedin.com/jobs/view/restaurant-team-leader-unit-%23-0169-at-whataburger-3804746923,Restaurant Team Leader - Unit # 0169,Whataburger,United States,Pensacola,Mid senior,Onsite,"Customer service, Food preparation, Food delivery, Communication, Financial management, Cash control, Cashiering, Inventory management, Cleaning, Sanitation, Coaching, High school diploma/GED, Restaurant leadership experience, Food Handlers Certification"
https://www.linkedin.com/jobs/view/pm-caregiver-beautiful-new-senior-living-community-eden-prairie-at-suite-living-senior-care-3798193152,PM Caregiver - Beautiful New Senior Living Community - Eden Prairie,Suite Living Senior Care,United States,South Saint Paul,Mid senior,Onsite,"Caregiving, CNA, Assisted Living, Memory Care, Communication, Medication Administration, Ambulation, Personal Care, Hygiene, Physical Therapy, Housekeeping, Dietary Management, Emergency Response, First Aid, CPR, Interpersonal Skills"
https://www.linkedin.com/jobs/view/ob-hospitalist-upmc-carlisle-at-practicelink-3803485924,OB Hospitalist - UPMC Carlisle,PracticeLink,United States,Carlisle,Mid senior,Onsite,"Obstetrics, Gynecology, Patient care, Teamwork, Clinical outcomes, Boardcertified, Boardeligible, Carlisle, Baltimore, Washington DC, Philadelphia, New York City, UPMC Central Pa, Acute care hospitals, Outpatient clinics, Ancillary facilities, Physician Recruiter"
https://www.linkedin.com/jobs/view/lead-sales-associate-pt-at-dollar-general-3580205311,LEAD SALES ASSOCIATE-PT,Dollar General,United States,Benton Harbor,Mid senior,Onsite,"Cashier, Stocker, Planogram, Customer service, Unloading, Receiving, Opening packages, Stocking, Rotating, Facing, Display building, Recovering merchandise, Ordering, Drop shipment, Planogram implementation, Planogram maintenance, Customer assistance, Bailing cardboard, Trash removal, Dusting, Mopping, Restroom cleaning, Stockroom cleaning, Greeting customers, Countertop maintenance, Bagging, Cash register operation, Flatbed scanner operation, Payment collection, Change making, Sidewalk display setup, Store organization, Safe working environment, Customer service leadership, Standard Operating Procedures, Employee Handbook, Store opening, Store closing, Authorizing refunds, Signing for refunds, Authorizing overrides, Counting registers, Making bank deposits, Cashier accountability, Key control, Security practices, Cash control procedures, Cash level monitoring, Drawer pulls, Camera monitoring, Paperwork completion, Documentation completion, Mathematical calculations, Cash handling procedures, IBM cash register functions, Safety policies, Planogram reading, Merchandise presentation guidance, High school diploma, Supervisory experience, Related experience, Related training"
https://www.linkedin.com/jobs/view/senior-fossil-reliability-engineer-at-nextera-energy-resources-3759621086,Senior Fossil Reliability Engineer,NextEra Energy Resources,United States,Palm Beach,Mid senior,Onsite,"Predictive tools, Maintenance planning, Project management, Engineering, Maximo, Enterprise asset management applications, Reliability principles, Modeling methods, Predictive analytics, AI/ML, PC software applications, Microsoft Office, SQL, Data query building, Budget development/analysis, Operational cost factors, Quality Certification, Green Belt Certification, Supervisor/Management Experience, Bachelor's  Engineering, Root cause methodologies, Data analytics, Conditionbased prevention, Component lifecycle management, Presentation materials, Leadership report outs, Internal and external research, Coaching, Mentorship, Creativity, Foresight, Mature judgment, Analytical skills, Creative skills, Interpersonal skills, Technical skills, Administrative skills, Travel"
https://www.linkedin.com/jobs/view/business-financial-analyst-iii-693544-at-the-judge-group-3729747491,Business / Financial Analyst - III (693544),The Judge Group,United States,Morristown,Mid senior,Onsite,"Finance, Financial analysis, Digital promotions, Presentation skills, Liaison skills, ROI analysis, Consulting, 4 year college degree"
https://www.linkedin.com/jobs/view/tax-associate-summer-fall-2024-at-pwc-3661073260,Tax Associate - Summer / Fall 2024,PwC,United States,Babylon,Associate,Onsite,"Accounting, Tax laws, Tax strategies, CPA license, Problemsolving, Collaboration, Data analysis, Risk management, Tax compliance, Tax planning, Client service, Verbal and written communication, Teamwork, Business analysis, Financial modeling, Data visualization, Innovation, Digitization, Automation"
https://www.linkedin.com/jobs/view/psychiatric-mental-health-np-pa-at-grand-itasca-clinic-hospital-3785134711,Psychiatric Mental Health NP/PA,Grand Itasca Clinic & Hospital,United States,Minnesota,Mid senior,Onsite,"Mental health, Nursing, Psychiatry, Electronic medical record (EPIC), Patient care, Physician assistant, Nurse practitioner, Outpatient setting, Primary care, Specialty care, Community health, Health care services, Primary health care, Secondary care specialties, Minnesota"
https://www.linkedin.com/jobs/view/restaurant-general-manager-at-the-hill-3800494222,Restaurant General Manager,The Hill,United States,Carlisle,Mid senior,Onsite,"Restaurant Management, Customer Service Skills, Food Safety Regulations, Health and Safety Regulations, Cost of Goods and Labor Control, Communication Skills, QSC Standards, Manager Training and Development, Positive Work Environment, Employee Discount, Flexible Schedule, Health Insurance, Paid Time Off, Paid Training, Driver's License, Willingness to Travel"
https://www.linkedin.com/jobs/view/salon-manager-pier-park-north-at-great-clips-inc-3806722054,Salon Manager - Pier Park North,Great Clips Inc.,United States,Panama City,Mid senior,Onsite,"Communication, Leadership, Motivation, Cutting hair, Time management, Goal orientation, Cosmetology license, Barber license"
https://www.linkedin.com/jobs/view/sales-consultant-at-the-1%25-garden-city-3796693512,Sales Consultant,The 1% Garden City,United States,Oyster Bay,Mid senior,Onsite,
https://www.linkedin.com/jobs/view/chinese-teacher-part-time-at-koo-chinese-academy-3792715971,Chinese Teacher - part-time,Koo Chinese Academy,United States,Oak Ridge,Mid senior,Onsite,"Mandarin Fluency, Bachelor's degree, Teaching experience in a classroom setting, Communication and organizational skills, Independent and teamwork skills, Experience with students of different ages and backgrounds"
https://www.linkedin.com/jobs/view/lead-sales-associate-pt-at-dollar-general-3580098631,LEAD SALES ASSOCIATE-PT,Dollar General,United States,Emmitsburg,Mid senior,Onsite,"Cashier, Stocker, Planogram Implementation/Maintenance, Customer Service, Stock/Merchandise Handling, Cash Register Operation, Refund and Override Authorization, Bank Deposit, Key Control, Camera Monitoring, Mathematical Calculations, Cash Handling, Cash Register Functions, Safety Policies and Practices, Planogram and Merchandise Presentation, High School Diploma, Supervisory Experience"
https://www.linkedin.com/jobs/view/deli-host-at-love-s-travel-stops-3741636893,Deli Host,Love's Travel Stops,United States,San Felipe,Mid senior,Onsite,"Customer service, Food preparation, Food safety, Communication, Problemsolving, Physical stamina, Ability to lift 50lbs, Teamwork, Flexibility, Reliability, Presentability, Basic math skills, Reading and writing skills, Ability to work in a fastpaced environment, Ability to work in a team environment, Ability to work independently, Ability to work in a customer service environment, Ability to work in a physically demanding environment"
https://www.linkedin.com/jobs/view/maintenance-controls-electrician-at-ponca-city-development-authority-3787736578,Maintenance Controls Electrician,Ponca City Development Authority,United States,Oklahoma,Mid senior,Onsite,"PLC programming, AC/DC drives, Servo drives, HMI development, Visual Basic, PanelView/ PanelView+, DeviceNet, Ethernet/IP, SerialoverEthernet, Hart, RS232, DH+, RS485, SQL, PID loops, Allen Bradley, Fanuc Handling Tool, Pallet Tool, RSview Supervisory Edition, RSLogic 500, RSLogix 5000 Programming, AutoCAD Mechanical, AutoCAD Electrical, AutoCAD Inventor, Client/Server architecture, Virtual Machines (VMs), SQL databases, RSSQL, Ignition by Inductive Automation, Windows XP, Windows 20002003 server, Windows 7"
https://www.linkedin.com/jobs/view/community-mortgage-bank-sales-consultant-safe-at-wells-fargo-3804715409,Community Mortgage Bank Sales Consultant (SAFE),Wells Fargo,United States,La Habra,Associate,Onsite,
https://www.linkedin.com/jobs/view/pepi-senior-associate-operations%E2%80%94process-industry-team-open-to-all-u-s-locations-at-alvarez-marsal-3669338270,"PEPI: Senior Associate, Operations—Process Industry Team (OPEN TO ALL U.S. LOCATIONS)",Alvarez & Marsal,United States,Baytown,Mid senior,Onsite,"Consulting, Industry experience, Team leadership, Data analysis, Strategic thinking, Project management, Initiative, Time management, Flexibility, Creativity, Critical thinking, Client relationship building, Excel, PowerPoint, MBA, Masters in Science/Engineering, Financial analytical skills, Strategy consulting, Operations consulting, Chemicals, Energy, Plastics, Industrial, Agribusiness/food, Pharmaceuticals, Specialty chemicals, Materials, Paper/textile/roll goods, Pulp, Coal, Base metals, Rubber, Wood/wood products"
https://www.linkedin.com/jobs/view/public-records-court-research-specialist-at-universal-background-screening-3806798729,Public Records Court Research Specialist,Universal Background Screening,United States,Chandler,Mid senior,Onsite,"Court research, Criminal and civil court record information, Data analysis, Data entry, Communication skills, Typing skills, Internet navigation, Problemsolving skills, Knowledge of criminal court processes and terminology, High school diploma or equivalent, Experience in background screening or legal field, Ability to work independently and in a team, 35 words/minute typing speed, Fluency in English, Availability for inperson interview, Ability to pass background check and drug screening"
